USE_RSI,USE_MACD,USE_ADX,USE_SMA,USE_BB,RSI_LEN,RSI_LONG_MIN,RSI_SHORT_MAX,MACD_FAST,MACD_SLOW,MACD_SIGNAL,MACD_MODE,ADX_LEN,ADX_MIN,SMA_FAST,SMA_SLOW,BB_LEN,BB_STD,BB_SQUEEZE_PCTL,total_net,n_trades,win_rate,avg_pnl,profit_factor,sharpe,max_drawdown,cagr,expectancy
True,False,True,True,False,14,55,45,12,26,9,line_cross,14,25,20,50,20,2.0,,139476.8803019574,534.0,54.68164794007491,261.19265974149323,1.30929328625558,1.0601925902439857,-0.27851795686551195,0.1773787956507551,261.19265974149323
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,181706.20513621578,583.0,56.60377358490566,311.6744513485691,1.3943312535800474,1.2492455915352056,-0.31315770109894586,0.20567787813796734,311.6744513485691
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,20,10,20,20,2.0,,177394.66934198074,584.0,56.5068493150685,303.75799544859717,1.3814058323576213,1.2099846255596136,-0.313157734819851,0.20291875709760654,303.75799544859717
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,148653.7974157115,577.0,55.28596187175043,257.6322312230702,1.317283605860932,0.9347261947829826,-0.191176889164982,0.1842239436846662,257.6322312230702
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,20,10,50,20,2.0,,151470.25725499057,576.0,55.38194444444444,262.9691966232475,1.3262713685967868,0.9736270025168188,-0.1911768261397212,0.18626912627595016,262.9691966232475
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,146141.78717646917,576.0,55.38194444444444,253.71838051470343,1.3089115015708377,0.6809255227128512,-0.24628316476398818,0.1823782586699938,253.71838051470343
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,20,20,50,20,2.0,,156029.56933162035,576.0,55.55555555555556,270.88466897850753,1.3334372597142579,0.7441934122536884,-0.2462828092047133,0.18952731623172392,270.88466897850753
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,163220.84538652096,577.0,55.45927209705373,282.8784148813188,1.346836712707322,1.2438492412255948,-0.31315770109894586,0.19351264579179328,282.8784148813188
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,25,10,20,20,2.0,,165023.1413828893,575.0,55.65217391304348,286.99676762241614,1.3528736994281438,1.2729456585066172,-0.31315771213331056,0.19473863772846922,286.99676762241614
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,145704.9640811775,564.0,56.205673758865245,258.34213489570476,1.3059644600800613,1.4827357156984062,-0.2543247688809165,0.18205519059515352,258.34213489570476
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,25,10,50,20,2.0,,145113.39675460898,565.0,56.10619469026549,256.83787036213977,1.304344193560918,1.4623155742350142,-0.24555941198577116,0.18161666579277624,256.83787036213977
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,136485.48393840122,560.0,55.35714285714286,243.72407846143074,1.285522308745227,1.103300203473961,-0.2955905512943036,0.17508455530181255,243.72407846143074
True,False,True,True,False,21,50,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,138208.1421032268,559.0,55.4561717352415,247.2417568930712,1.290180317407141,1.1331067218898474,-0.29704196706967295,0.1764096507404349,247.2417568930712
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,176352.13279194717,584.0,56.33561643835616,301.9728301231972,1.3798829313721404,1.2067747957422892,-0.31315743580047356,0.20224470527613203,301.9728301231972
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,20,10,20,20,2.0,,180318.10877777162,583.0,56.60377358490566,309.29349704592045,1.391377771641654,1.241251241524585,-0.3131577673051338,0.20479453699095673,309.29349704592045
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,148785.39185049554,576.0,55.38194444444444,258.3079719626659,1.3186451869513136,0.962334757662816,-0.19117681799190028,0.18432006633563014,258.3079719626659
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,20,10,50,20,2.0,,148663.17183900563,577.0,55.28596187175043,257.6484780572021,1.3173098876089195,0.9349450499259112,-0.19117684099963778,0.18423079304423373,257.6484780572021
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,146772.86674897885,576.0,55.38194444444444,254.8140047725327,1.3116236679230615,0.6832146418578274,-0.24628335414209984,0.18284388296289933,254.8140047725327
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,20,20,50,20,2.0,,154933.56665112433,576.0,55.55555555555556,268.9818865470909,1.3303214136000043,0.7396066674442828,-0.24628355814947456,0.18874990704069017,268.9818865470909
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,163202.2969374243,577.0,55.45927209705373,282.84626852239916,1.346783714755952,1.2435638676922656,-0.31315763489275794,0.19349998118307243,282.84626852239916
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,,165216.3457255255,575.0,55.65217391304348,287.33277517482696,1.3522433021557518,1.2703397993440686,-0.31315759096553086,0.19486952685286818,287.33277517482696
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,147403.0347477425,564.0,56.205673758865245,261.3528984889051,1.3106378699341297,1.4921325493663502,-0.24545733496107747,0.18330752905371406,261.3528984889051
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,,148297.17755024805,564.0,56.205673758865245,262.9382580678157,1.313112209499436,1.4988179514218356,-0.24549124407951103,0.18396317092789793,262.9382580678157
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,136490.7186977855,560.0,55.35714285714286,243.73342624604552,1.2855427303475397,1.1026118263520188,-0.29523350631779127,0.1750885982008188,243.73342624604552
True,False,True,True,False,21,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,,139335.0244644023,559.0,55.4561717352415,249.25764662683773,1.2932314621341099,1.1377793729734536,-0.296842865865223,0.17727072013510026,249.25764662683773
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,190135.0569880074,578.0,55.88235294117647,328.95338579240035,1.4175306356785884,1.1498623982633478,-0.2728278547210775,0.21094407340893784,328.95338579240035
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,187106.65983970728,577.0,55.80589254766031,324.2749737256625,1.4109160493301096,1.1211015930773993,-0.2728278694080175,0.20907094109576985,324.2749737256625
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,154939.41945871076,572.0,55.069930069930074,270.87311094180205,1.3308370384530577,0.7087850591397801,-0.1761937816205102,0.1887540681931983,270.87311094180205
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,158732.17511085627,573.0,55.14834205933682,277.0195028112675,1.338938477497235,0.7466172240849017,-0.1726174680579773,0.19142891507881443,277.0195028112675
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,152738.80419436772,572.0,55.41958041958041,267.0258814586848,1.3203900500818415,0.4657376626910914,-0.1834198572798668,0.18718210286972026,267.0258814586848
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,153599.2448187269,572.0,55.41958041958041,268.5301482844876,1.3222894611684923,0.46504588444089345,-0.18341978238121753,0.18779851553762716,268.5301482844876
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,187462.73272811974,565.0,55.39823008849557,331.7924473064066,1.4169502821535496,1.1825983184257243,-0.2728277590643709,0.20929226637124732,331.7924473064066
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,183891.7767666634,565.0,55.39823008849557,325.47217126843077,1.4057849048765825,1.1662828479343479,-0.27282784006778893,0.2070593350515002,325.47217126843077
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,142814.1249335642,557.0,55.475763016157984,256.39878803153357,1.3004615231378458,1.1902703060350548,-0.2376131758000502,0.17990107630114593,256.39878803153357
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,143914.13138040266,557.0,55.475763016157984,258.3736649558396,1.3034780899850789,1.2010671113544067,-0.23126882649465183,0.18072406702105104,258.3736649558396
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,145902.70740156676,551.0,55.172413793103445,264.7962021807019,1.3079490705468029,0.8899098241056164,-0.2729892905827291,0.18220151700864795,264.7962021807019
True,False,True,True,False,21,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,,146999.29000360216,551.0,55.172413793103445,266.7863702424722,1.3109856032601073,0.8939447234599633,-0.2731357488624915,0.18301062363017695,266.7863702424722
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,193925.6553255776,577.0,55.97920277296361,336.09299016564574,1.4308196803829634,1.186161018247031,-0.27282801641172194,0.21325963326735886,336.09299016564574
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,,194398.3408501289,577.0,55.97920277296361,336.9122025132217,1.4309270856344012,1.1874276718864214,-0.272827924646014,0.21354616294918527,336.9122025132217
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,155583.64625865288,572.0,55.069930069930074,271.99938157107147,1.33215836740869,0.7122753343335643,-0.17556330751632523,0.18921145597552602,271.99938157107147
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,,154947.78249211225,572.0,55.069930069930074,270.8877316295669,1.3308606875767772,0.7104821174703833,-0.17623206866317767,0.1887600138522505,270.8877316295669
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,145195.7913477645,572.0,55.24475524475524,253.83879606252535,1.3028122719949016,0.4060276675796258,-0.18348667934385904,0.1816778142094264,253.83879606252535
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,,154240.56448144652,572.0,55.41958041958041,269.65133650602536,1.3245746109642438,0.46729070380735327,-0.18358694381556645,0.18825646674625252,269.65133650602536
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,181689.7240144051,566.0,55.30035335689046,321.0065795307511,1.4002681768679806,1.1374532628967173,-0.2728279245798409,0.20566741735521377,321.0065795307511
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,,182631.2744002997,565.0,55.39823008849557,323.24119362884903,1.4031787681300574,1.1579245561887632,-0.2728279870053076,0.2062639867965761,323.24119362884903
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,147861.50021617213,556.0,55.57553956834532,265.93795002908655,1.3144192634786376,1.2412680874174264,-0.23218827518025933,0.1836440295997539,265.93795002908655
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,25,10,50,20,2.0,,143897.8658000651,557.0,55.475763016157984,258.3444628367417,1.303433410227688,1.19992270922476,-0.23110902173983008,0.18071192748938247,258.3444628367417
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,146998.45875499066,551.0,55.172413793103445,266.78486162430244,1.310990158473729,0.8934813287233726,-0.27306232839040706,0.18301001179681964,266.78486162430244
True,False,True,True,False,21,50,45,12,26,9,line_cross,14,25,20,50,20,2.0,,146955.11709791684,551.0,55.172413793103445,266.70620162961313,1.3108608490163425,0.8949293251940059,-0.2744004041172911,0.1829781074060164,266.70620162961313
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,163944.88047970633,578.0,56.92041522491349,283.64166172959574,1.3541484915049533,1.6660014413374382,-0.3131576012056372,0.19400625206254918,283.64166172959574
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,20,10,20,20,2.0,,169111.8031035466,580.0,56.896551724137936,291.5720743164597,1.3672285090800282,1.69203562793127,-0.3131576901307543,0.19748679391919488,291.5720743164597
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,155485.8572423103,571.0,55.51663747810858,272.3044785329427,1.3388945957403806,1.2346726512155073,-0.16694685621729563,0.18914210881635896,272.3044785329427
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,20,10,50,20,2.0,,158449.00069725103,570.0,55.614035087719294,277.98070297763337,1.347597925519555,1.2801732364035938,-0.1680160546264762,0.19123068534247545,277.98070297763337
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,152798.9851010904,564.0,55.85106382978723,270.92018634945106,1.3402407450003955,1.012243752595812,-0.20463094027400525,0.18722529056882764,270.92018634945106
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,20,20,50,20,2.0,,151307.13338482755,564.0,55.85106382978723,268.27505919295663,1.3368904339189878,1.0061753721427986,-0.2046311131169056,0.186151359834539,268.27505919295663
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,166835.32364921618,561.0,55.97147950089126,297.38916871518035,1.3671157957509454,1.7845538102762253,-0.3131576673780478,0.19596229113740238,297.38916871518035
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,25,10,20,20,2.0,,162887.9864324649,562.0,55.871886120996436,289.83627479086283,1.3553433571999545,1.7412739716430614,-0.31315756951322754,0.19328522735961307,289.83627479086283
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,151888.56210281438,551.0,56.26134301270418,275.6598223281568,1.3336798220475585,1.4602116692695908,-0.2102064663770192,0.18657073739938412,275.6598223281568
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,25,10,50,20,2.0,,153430.02790362595,552.0,56.15942028985508,277.95294910077166,1.3370368840220603,1.4744551162486308,-0.2103321262703509,0.187677470712021,277.95294910077166
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,145027.43137503142,541.0,55.45286506469501,268.0728860906311,1.3238056515589043,1.150332152034338,-0.24336260825294992,0.18155284319233034,268.0728860906311
True,False,True,True,False,21,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,143907.3367734232,541.0,55.45286506469501,266.00247093054196,1.3205108263674072,1.1450314077814143,-0.24328493921939717,0.18071899609352027,266.00247093054196
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,163929.08713874867,578.0,56.92041522491349,283.61433761029184,1.3541022609749744,1.6655854811720798,-0.313157610805886,0.19399550071225358,283.61433761029184
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,,166891.65064949085,578.0,57.09342560553633,288.73988001642016,1.3613135377608216,1.6832169312787069,-0.3131577011651188,0.19600018115250384,288.73988001642016
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,154199.731637635,571.0,55.51663747810858,270.0520694179247,1.3351518287787978,1.2299110759915537,-0.1681919735323739,0.18822734661436602,270.0520694179247
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,,157056.2140900885,572.0,55.41958041958041,274.5738008567981,1.3425463655722578,1.2466418953324976,-0.165555406251888,0.19025224441921273,274.5738008567981
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,153018.79109103483,564.0,55.85106382978723,271.30991328197666,1.340897154906526,1.0093027805381087,-0.2046312710935977,0.18738293473242007,271.30991328197666
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,,153655.5165977639,564.0,55.85106382978723,272.43885921589344,1.343914785035038,1.0128173725072331,-0.20463112435688896,0.187838748502422,272.43885921589344
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,166157.9621760258,562.0,55.871886120996436,295.6547369680174,1.3654324907654658,1.7786642170556586,-0.31315762468505687,0.1955059658641558,295.6547369680174
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,,159642.83956785625,563.0,55.772646536412076,283.5574415059614,1.3461437982351254,1.7199004784749883,-0.3131575019067111,0.19105154101313526,283.5574415059614
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,151934.2052796027,551.0,56.26134301270418,275.7426593096238,1.333813572125861,1.460752973846478,-0.21004995145929228,0.1866036143963492,275.7426593096238
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,,151939.75369274957,551.0,56.26134301270418,275.75272902495385,1.333829779267272,1.4611162566437617,-0.21004951383665765,0.1866076105001877,275.75272902495385
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,141863.74738266063,542.0,55.35055350553506,261.7412313333222,1.3145179165591878,1.1150296378853182,-0.2430898404628961,0.1791867093299131,261.7412313333222
True,False,True,True,False,21,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,,142319.48566893098,541.0,55.637707948244,263.0674411625342,1.3152593205782468,1.1317009258027861,-0.2517364298698139,0.17952965905565765,263.0674411625342
True,False,True,True,False,21,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,178072.0093711859,569.0,56.41476274165203,312.9560797384638,1.3950576276559474,1.5718616375878285,-0.2728278400016158,0.20335523850474524,312.9560797384638
